Past_PatTrans_Meth_Yr_Round,Pasture,Patch,Past_Pat,Past_Pat_Yr,Past_PatTrans,Past_PatTrans_Method,SweepVac,Round,Year,StartTime,Temp,Winds,OrdinalSamplingDate,Hemipterans,Hoppers,Zoophages,Phytophage,Hymenoptera,Dipt,Aphi,Penta,Heteroptera,Past_Pat_ImageYear,Fescue,Robel,Forb,WSG,Legume,Woody,Bare,Litter,Litter_Depth,HerbProp,CropProp,TreeProp,WaterProp,ImpSurProp,Tree_kmHa,ImageYear,Herb_ha,Crop_ha,ImpSur_ha,Tree_ha,Tree_mHa,Water_ha,FireTreat,TSF,HerbExp_14-18,HerbTreat_14-18,HerbYesNo_alltime,TSH,GrazingTreat,GrazingYesNo,Cole_Ad,Lepi_Ad,Lepi_La,Cole_La,Orth,Aran
RCH2014_W2_Sweep_2015_2,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W2,RCH2014_W2_Sweep,Sweep,2,2015,12,90,0,205,30,15,0,30,15,15,0,0,15,,11.83333333,3.5,39.56666667,9.7,20.7,2.333333333,67.63333333,32.36666667,0.833333333,,,,,,,,,,,,,,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,1,2,0,0,3,5
RCH2014_W2_Sweep_2016_1,RCH2014,W,RCH2014_W,RCH2014_W_2016,RCH2014_W2,RCH2014_W2_Sweep,Sweep,1,2016,12.97,75,1,180,108,83,4,104,9,30,0,2,25,,15.5,1.166666667,20.83333333,4.766666667,28.5,0.233333333,56.9,35.46666667,0.258333333,,,,,,,,,,,,,,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,3,4,2,0,28,2
RCH2014_W2_Sweep_2016_2,RCH2014,W,RCH2014_W,RCH2014_W_2016,RCH2014_W2,RCH2014_W2_Sweep,Sweep,2,2016,11,106,4,203,37,21,0,37,17,7,0,2,16,,15.5,1.166666667,20.83333333,4.766666667,28.5,0.233333333,56.9,35.46666667,0.258333333,,,,,,,,,,,,,,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,0,0,0,1,19,4
RCH2014_W2_Sweep_2017_1,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W2,RCH2014_W2_Sweep,Sweep,1,2017,10.77,80,1,174,32,30,0,32,9,8,0,0,2,,31.7,2.4,33.86666667,10.86666667,30.8,1.6,58.7,25.26666667,0.046666667,,,,,,,,,,,,,,PB,0,Yes,SnS,Yes,2.5,SLS,Yes,6,0,2,0,7,4
RCH2014_W2_Sweep_2017_2,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W2,RCH2014_W2_Sweep,Sweep,2,2017,12.18,85,1,186,61,37,0,61,37,18,0,1,24,,31.7,2.4,33.86666667,10.86666667,30.8,1.6,58.7,25.26666667,0.046666667,,,,,,,,,,,,,,PB,0,Yes,SnS,Yes,2.5,SLS,Yes,12,2,1,1,15,5
RCH2014_W2_Vacuum_2015_1,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W2,RCH2014_W2_Vacuum,Vacuum,1,2015,10.32,89,1,161,41,38,0,41,4,33,0,0,3,,11.83333333,3.5,39.56666667,9.7,20.7,2.333333333,67.63333333,32.36666667,0.833333333,,,,,,,,,,,,,,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,0,1,0,0,3,0
RCH2014_W2_Vacuum_2015_2,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W2,RCH2014_W2_Vacuum,Vacuum,2,2015,12,90,0,205,19,17,0,19,3,7,1,0,1,,11.83333333,3.5,39.56666667,9.7,20.7,2.333333333,67.63333333,32.36666667,0.833333333,,,,,,,,,,,,,,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,0,0,1,0,2,2
RCH2014_W2_Vacuum_2016_1,RCH2014,W,RCH2014_W,RCH2014_W_2016,RCH2014_W2,RCH2014_W2_Vacuum,Vacuum,1,2016,12.97,75,1,180,125,97,20,105,2,10,0,0,28,,15.5,1.166666667,20.83333333,4.766666667,28.5,0.233333333,56.9,35.46666667,0.258333333,,,,,,,,,,,,,,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,3,1,0,0,65,9
RCH2014_W2_Vacuum_2016_2,RCH2014,W,RCH2014_W,RCH2014_W_2016,RCH2014_W2,RCH2014_W2_Vacuum,Vacuum,2,2016,11,106,4,203,39,32,2,37,4,10,0,1,7,,15.5,1.166666667,20.83333333,4.766666667,28.5,0.233333333,56.9,35.46666667,0.258333333,,,,,,,,,,,,,,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,1,1,1,0,36,14
RCH2014_W2_Vacuum_2017_1,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W2,RCH2014_W2_Vacuum,Vacuum,1,2017,10.77,80,1,174,27,18,0,27,3,5,0,0,9,,31.7,2.4,33.86666667,10.86666667,30.8,1.6,58.7,25.26666667,0.046666667,,,,,,,,,,,,,,PB,0,Yes,SnS,Yes,2.5,SLS,Yes,3,2,0,0,37,2
RCH2014_W2_Vacuum_2017_2,RCH2014,W,RCH2014_W,RCH2014_W_2017,RCH2014_W2,RCH2014_W2_Vacuum,Vacuum,2,2017,12.18,85,1,186,164,124,0,164,8,16,0,2,40,,31.7,2.4,33.86666667,10.86666667,30.8,1.6,58.7,25.26666667,0.046666667,,,,,,,,,,,,,,PB,0,Yes,SnS,Yes,2.5,SLS,Yes,5,2,2,0,64,13
RIE_E1_Sweep_2015_1,RIE,E,RIE_E,RIE_E_2015,RIE_E1,RIE_E1_Sweep,Sweep,1,2015,12.48,79,8,171,81,52,0,81,17,37,0,1,29,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,2,3,0,0,4,11
RIE_E1_Sweep_2015_2,RIE,E,RIE_E,RIE_E_2015,RIE_E1,RIE_E1_Sweep,Sweep,2,2015,13.65,85,1,212,62,17,1,61,69,11,38,2,7,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,2,3,2,0,14,5
RIE_E1_Sweep_2016_1,RIE,E,RIE_E,RIE_E_2016,RIE_E1,RIE_E1_Sweep,Sweep,1,2016,13.87,82,1,175,134,54,1,133,62,12,1,16,79,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,12,1,8,0,18,11
RIE_E1_Sweep_2016_2,RIE,E,RIE_E,RIE_E_2016,RIE_E1,RIE_E1_Sweep,Sweep,2,2016,14.6,95,1,206,72,37,0,72,62,53,0,4,35,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,4,1,11,0,42,12
RIE_E1_Vacuum_2015_1,RIE,E,RIE_E,RIE_E_2015,RIE_E1,RIE_E1_Vacuum,Vacuum,1,2015,12.13,85,0,160,23,19,0,23,0,5,0,0,4,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,0,1,3,0,1,0
RIE_E1_Vacuum_2015_2,RIE,E,RIE_E,RIE_E_2015,RIE_E1,RIE_E1_Vacuum,Vacuum,2,2015,13.65,85,1,212,16,6,9,7,12,7,0,0,10,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,0,0,0,0,7,3
RIE_E1_Vacuum_2016_1,RIE,E,RIE_E,RIE_E_2016,RIE_E1,RIE_E1_Vacuum,Vacuum,1,2016,13.87,82,1,175,83,46,2,81,8,8,1,3,36,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,5,1,4,0,15,10
RIE_E1_Vacuum_2016_2,RIE,E,RIE_E,RIE_E_2016,RIE_E1,RIE_E1_Vacuum,Vacuum,2,2016,14.6,95,1,206,67,53,3,64,32,20,2,3,12,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,2,1,3,1,14,21
RIE_E2_Sweep_2015_1,RIE,E,RIE_E,RIE_E_2015,RIE_E2,RIE_E2_Sweep,Sweep,1,2015,12.22,79,8,171,121,111,3,118,35,22,0,0,10,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,2,0,0,0,33,8
RIE_E2_Sweep_2015_2,RIE,E,RIE_E,RIE_E_2015,RIE_E2,RIE_E2_Sweep,Sweep,2,2015,14.03,85,1,212,89,19,7,82,28,7,0,1,70,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,1,0,1,0,53,11
RIE_E2_Sweep_2016_1,RIE,E,RIE_E,RIE_E_2016,RIE_E2,RIE_E2_Sweep,Sweep,1,2016,13.9,80,4,176,90,66,0,90,21,8,0,2,24,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,22,1,4,0,26,12
RIE_E2_Sweep_2016_2,RIE,E,RIE_E,RIE_E_2016,RIE_E2,RIE_E2_Sweep,Sweep,2,2016,15.2,95,1,206,143,102,1,142,75,27,0,4,41,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,6,2,9,1,76,17
RIE_E2_Vacuum_2015_1,RIE,E,RIE_E,RIE_E_2015,RIE_E2,RIE_E2_Vacuum,Vacuum,1,2015,11.62,85,0,160,32,30,2,30,3,4,0,0,2,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,4,0,2,0,4,1
RIE_E2_Vacuum_2015_2,RIE,E,RIE_E,RIE_E_2015,RIE_E2,RIE_E2_Vacuum,Vacuum,2,2015,14.03,85,1,212,22,13,2,20,2,1,0,1,9,RIE_E_2016.17,11.1,7.066666667,34.1,6.666666667,38.86666667,0.533333333,25.03333333,75.36666667,3.6,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,5,No,,Yes,0.5,None,No,0,1,0,0,6,5
RIE_E2_Vacuum_2016_1,RIE,E,RIE_E,RIE_E_2016,RIE_E2,RIE_E2_Vacuum,Vacuum,1,2016,13.9,80,4,176,38,13,0,38,4,5,1,1,24,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,5,0,5,0,11,5
RIE_E2_Vacuum_2016_1,RIE,E,RIE_E,RIE_E_2016,RIE_E2,RIE_E2_Vacuum,Vacuum,1,2016,13.9,80,4,176,44,34,0,44,25,1,1,1,9,RIE_E_2016.17,1.166666667,8.9,63.4,7.9,36.13333333,1.266666667,38.36666667,53.86666667,1.066666667,0.664474012,0.110835482,0.192678739,0.019534736,0.01247703,0.631458978,2016.17,320.1180807,53.39628214,6.010954281,92.82522268,631.4589779,9.411086404,PB,0,No,,Yes,0.5,None,No,4,4,5,0,5,13
RIE_N1_Sweep_2015_1,RIE,N,RIE_N,RIE_N_2015,RIE_N1,RIE_N1_Sweep,Sweep,1,2015,11.07,79,8,171,59,42,0,59,79,28,0,3,17,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,8,0,0,0,3,2
RIE_N1_Sweep_2015_2,RIE,N,RIE_N,RIE_N_2015,RIE_N1,RIE_N1_Sweep,Sweep,2,2015,12.17,85,1,212,29,12,1,28,22,6,2,1,15,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,5,1,5,0,7,8
RIE_N1_Sweep_2016_1,RIE,N,RIE_N,RIE_N_2016,RIE_N1,RIE_N1_Sweep,Sweep,1,2016,12.48,82,0,175,81,49,4,77,31,12,3,0,30,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,35,0,6,5,32,3
RIE_N1_Sweep_2016_2,RIE,N,RIE_N,RIE_N_2016,RIE_N1,RIE_N1_Sweep,Sweep,2,2016,12.6,80,1,210,38,27,1,37,142,7,0,2,11,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,7,0,1,0,50,8
RIE_N1_Vacuum_2015_1,RIE,N,RIE_N,RIE_N_2015,RIE_N1,RIE_N1_Vacuum,Vacuum,1,2015,9.1,85,0,160,25,10,0,25,23,25,0,0,15,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,10,1,4,0,3,10
RIE_N1_Vacuum_2015_2,RIE,N,RIE_N,RIE_N_2015,RIE_N1,RIE_N1_Vacuum,Vacuum,2,2015,12.17,85,1,212,3,2,0,3,6,1,0,0,1,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,0,0,0,0,2,2
RIE_N1_Vacuum_2016_1,RIE,N,RIE_N,RIE_N_2016,RIE_N1,RIE_N1_Vacuum,Vacuum,1,2016,12.48,82,0,175,20,5,2,18,5,2,0,2,15,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,0,0,7,4,9,3
RIE_N1_Vacuum_2016_2,RIE,N,RIE_N,RIE_N_2016,RIE_N1,RIE_N1_Vacuum,Vacuum,2,2016,12.6,80,1,210,12,7,0,12,77,3,0,0,5,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,1,0,1,0,3,6
RIE_N2_Sweep_2015_1,RIE,N,RIE_N,RIE_N_2015,RIE_N2,RIE_N2_Sweep,Sweep,1,2015,11.43,79,8,171,99,56,1,98,24,19,0,0,43,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,8,0,3,5,2,1
RIE_N2_Sweep_2015_2,RIE,N,RIE_N,RIE_N_2015,RIE_N2,RIE_N2_Sweep,Sweep,2,2015,12.6,85,1,212,139,20,2,137,46,33,43,3,76,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,3,1,9,0,20,18
RIE_N2_Sweep_2016_1,RIE,N,RIE_N,RIE_N_2016,RIE_N2,RIE_N2_Sweep,Sweep,1,2016,13.1,82,0,175,59,42,0,59,2,1,0,1,17,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,9,1,1,1,4,2
RIE_N2_Sweep_2016_2,RIE,N,RIE_N,RIE_N_2016,RIE_N2,RIE_N2_Sweep,Sweep,2,2016,10.22,80,1,210,83,58,5,78,63,13,1,8,24,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,6,4,2,0,64,32
RIE_N2_Vacuum_2015_1,RIE,N,RIE_N,RIE_N_2015,RIE_N2,RIE_N2_Vacuum,Vacuum,1,2015,9.58,85,0,160,24,10,2,22,11,35,0,0,14,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,4,2,0,0,0,4
RIE_N2_Vacuum_2015_2,RIE,N,RIE_N,RIE_N_2015,RIE_N2,RIE_N2_Vacuum,Vacuum,2,2015,12.6,85,1,212,37,13,2,35,9,17,0,0,24,RIE_N_2016.17,14.63333333,9.3,51.56666667,3.166666667,20.56666667,11.8,21,79.8,1.608333333,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,1,No,,No,,None,No,11,1,0,0,12,8
RIE_N2_Vacuum_2016_1,RIE,N,RIE_N,RIE_N_2016,RIE_N2,RIE_N2_Vacuum,Vacuum,1,2016,13.1,82,0,175,13,10,0,13,3,3,1,0,2,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,6,0,2,0,10,7
RIE_N2_Vacuum_2016_2,RIE,N,RIE_N,RIE_N_2016,RIE_N2,RIE_N2_Vacuum,Vacuum,2,2016,10.22,80,1,210,43,25,3,40,14,2,0,7,18,RIE_N_2016.17,9.066666667,9.8,56.1,1.266666667,22.26666667,15.7,7.9,88.83333333,4.091666667,0.644927032,0.130989507,0.194872914,0.019006693,0.010203855,0.62510104,2016.17,305.1864679,61.98565557,4.828574964,92.215977,625.1010395,8.994173182,PB,2,No,,Yes,0.5,None,No,0,1,2,2,16,21
RIE_W1_Sweep_2015_1,RIE,W,RIE_W,RIE_W_2015,RIE_W1,RIE_W1_Sweep,Sweep,1,2015,11.7,79,8,171,182,160,6,176,9,12,2,1,20,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,6,0,4,0,17,10
RIE_W1_Sweep_2015_2,RIE,W,RIE_W,RIE_W_2015,RIE_W1,RIE_W1_Sweep,Sweep,2,2015,13.03,85,1,212,68,41,4,64,56,6,0,4,27,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,1,2,0,0,40,10
RIE_W1_Sweep_2016_1,RIE,W,RIE_W,RIE_W_2016,RIE_W1,RIE_W1_Sweep,Sweep,1,2016,13.58,80,4,176,67,45,2,65,46,4,0,2,22,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,20,0,3,0,12,8
RIE_W1_Sweep_2016_2,RIE,W,RIE_W,RIE_W_2016,RIE_W1,RIE_W1_Sweep,Sweep,2,2016,14.6,95,1,206,57,36,1,56,59,20,0,14,26,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,3,2,1,1,8,11
RIE_W1_Vacuum_2015_1,RIE,W,RIE_W,RIE_W_2015,RIE_W1,RIE_W1_Vacuum,Vacuum,1,2015,11.23,85,0,160,107,76,2,105,8,20,6,2,25,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,1,0,8,0,20,13
RIE_W1_Vacuum_2015_2,RIE,W,RIE_W,RIE_W_2015,RIE_W1,RIE_W1_Vacuum,Vacuum,2,2015,13.03,85,1,212,34,22,5,29,7,1,0,1,12,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,3,0,1,0,10,13
RIE_W1_Vacuum_2016_1,RIE,W,RIE_W,RIE_W_2016,RIE_W1,RIE_W1_Vacuum,Vacuum,1,2016,13.58,80,4,176,18,9,2,16,13,1,0,0,9,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,1,1,2,1,0,4
RIE_W1_Vacuum_2016_2,RIE,W,RIE_W,RIE_W_2016,RIE_W1,RIE_W1_Vacuum,Vacuum,2,2016,14.6,95,1,206,17,11,1,16,15,0,0,0,6,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,1,0,2,0,1,6
RIE_W2_Sweep_2015_1,RIE,W,RIE_W,RIE_W_2015,RIE_W2,RIE_W2_Sweep,Sweep,1,2015,11.88,79,8,171,130,94,4,126,39,57,3,3,33,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,4,0,3,0,7,5
RIE_W2_Sweep_2015_2,RIE,W,RIE_W,RIE_W_2015,RIE_W2,RIE_W2_Sweep,Sweep,2,2015,13.3,85,1,212,90,68,2,88,32,10,0,0,22,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,1,1,2,0,40,10
RIE_W2_Sweep_2016_1,RIE,W,RIE_W,RIE_W_2016,RIE_W2,RIE_W2_Sweep,Sweep,1,2016,13.18,80,4,176,94,26,3,91,20,4,1,3,67,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,5,1,1,1,9,7
